x,y,z
1.79922,4.60753e-7,-1.7301
1.90525,4.54714e-7,-1.70742
2.0041,4.47414e-7,-1.68001
2.10186,4.38503e-7,-1.64655
2.19812,4.27984e-7,-1.60705
2.29246,4.1587e-7,-1.56156
2.38445,4.0218e-7,-1.51016
2.47369,3.86943e-7,-1.45295
2.55974,3.70197e-7,-1.39007
2.64221,3.5199e-7,-1.3217
2.7207,3.32375e-7,-1.24805
2.79481,3.11418e-7,-1.16936
2.86074,2.9082e-7,-1.09201
2.92313,2.69415e-7,-1.01164
2.98152,2.47312e-7,-0.928642
3.03641,2.24373e-7,-0.842506
3.08623,2.0062e-7,-0.753317
3.13075,1.76143e-7,-0.661407
3.16322,1.48608e-7,-0.558014
3.19002,1.20247e-7,-0.451521
3.21102,9.11342e-8,-0.342203
3.2261,6.13409e-8,-0.230331
3.23518,3.09396e-8,-0.116176
3.2382,0.0,0.0
-0.32011,0.0,0.0
-0.318549,-0.0126111,-0.0715214
-0.314181,-0.0249533,-0.141518
-0.307289,-0.0370535,-0.210141
-0.298089,-0.0489389,-0.277547
-0.286723,-0.060635,-0.343879
-0.273275,-0.0721646,-0.409267
-0.257784,-0.0835468,-0.473818
-0.240256,-0.0947966,-0.537619
-0.220668,-0.105925,-0.600733
-0.198979,-0.116939,-0.663198
-0.175133,-0.127843,-0.725032
-0.149065,-0.138634,-0.786232
-0.120704,-0.149309,-0.846774
-0.0899789,-0.15986,-0.906614
-0.0591744,-0.169557,-0.961609
-0.0255944,-0.179188,-1.01622
0.0108132,-0.188724,-1.07031
0.0500928,-0.198136,-1.12369
0.0922793,-0.207395,-1.1762
0.137398,-0.21647,-1.22766
0.185462,-0.225326,-1.27789
0.236476,-0.233932,-1.3267
0.29043,-0.242251,-1.37388
0.3473,-0.250249,-1.41923
0.40705,-0.257889,-1.46256
0.469627,-0.265134,-1.50365
0.538823,-0.271871,-1.54186
0.611167,-0.278141,-1.57742
0.686607,-0.283904,-1.6101
0.765084,-0.289124,-1.63971
0.846523,-0.293761,-1.666
0.930837,-0.297777,-1.68878
1.01793,-0.301137,-1.70783
1.10768,-0.303803,-1.72296
1.19998,-0.305742,-1.73395
1.29468,-0.306922,-1.74064
1.39166,-0.307311,-1.74285
1.49076,-0.30688,-1.74041
1.59182,-0.305605,-1.73317
1.6947,-0.303461,-1.72101
1.79922,-0.300428,-1.70382
1.90525,-0.29649,-1.68148
2.0041,-0.29173,-1.65449
2.10186,-0.28592,-1.62153
2.19812,-0.279061,-1.58264
2.29246,-0.271162,-1.53784
2.38445,-0.262236,-1.48722
2.47369,-0.252301,-1.43087
2.55974,-0.241382,-1.36895
2.64221,-0.22951,-1.30162
2.7207,-0.216721,-1.22909
2.79481,-0.203056,-1.15159
2.86074,-0.189625,-1.07542
2.92313,-0.175669,-0.996269
2.98152,-0.161257,-0.914534
3.03641,-0.146299,-0.829706
3.08623,-0.130812,-0.741872
3.13075,-0.114852,-0.651359
3.16322,-0.096898,-0.549537
3.19002,-0.0784058,-0.444662
3.21102,-0.0594228,-0.337004
3.2261,-0.0399965,-0.226832
3.23518,-0.0201738,-0.114411
3.2382,0.0,0.0
-0.32011,0.0,0.0
-0.318549,-0.0248391,-0.0682449
-0.314181,-0.0491485,-0.135035
-0.307289,-0.0729812,-0.200514
-0.298089,-0.0963908,-0.264832
-0.286723,-0.119428,-0.328125
-0.273275,-0.142137,-0.390518
-0.257784,-0.164555,-0.452112
-0.240256,-0.186713,-0.51299
-0.220668,-0.208632,-0.573212
-0.198979,-0.230326,-0.632816
-0.175133,-0.251801,-0.691818
-0.149065,-0.273055,-0.750214
-0.120704,-0.294081,-0.807983
-0.0899789,-0.314864,-0.865081
-0.0591744,-0.333963,-0.917557
-0.0255944,-0.352931,-0.969671
0.0108132,-0.371713,-1.02127
0.0500928,-0.390252,-1.07221
0.0922793,-0.40849,-1.12232
0.137398,-0.426363,-1.17142
0.185462,-0.443807,-1.21935
0.236476,-0.460756,-1.26592
0.29043,-0.477142,-1.31094
0.3473,-0.492895,-1.35422
0.40705,-0.507942,-1.39556
0.469627,-0.522213,-1.43477
0.538823,-0.535482,-1.47123
0.611167,-0.547831,-1.50515
0.686607,-0.559183,-1.53634
0.765084,-0.569463,-1.56459
0.846523,-0.578596,-1.58968
0.930837,-0.586507,-1.61142
1.01793,-0.593124,-1.6296
1.10768,-0.598376,-1.64403
1.19998,-0.602196,-1.65452
1.29468,-0.604518,-1.6609
1.39166,-0.605284,-1.66301
1.49076,-0.604436,-1.66068
1.59182,-0.601924,-1.65377
1.6947,-0.597701,-1.64217
1.79922,-0.591729,-1.62576
1.90525,-0.583973,-1.60445
2.0041,-0.574597,-1.57869
2.10186,-0.563153,-1.54725
2.19812,-0.549644,-1.51014
2.29246,-0.534086,-1.46739
2.38445,-0.516504,-1.41909
2.47369,-0.496936,-1.36532
2.55974,-0.475431,-1.30624
2.64221,-0.452047,-1.24199
2.7207,-0.426857,-1.17278
2.79481,-0.399943,-1.09883
2.86074,-0.373489,-1.02615
2.92313,-0.346,-0.950629
2.98152,-0.317614,-0.872638
3.03641,-0.288154,-0.791697
3.08623,-0.257649,-0.707886
3.13075,-0.226214,-0.62152
3.16322,-0.190852,-0.524362
3.19002,-0.154429,-0.424291
3.21102,-0.11704,-0.321566
3.2261,-0.0787779,-0.216441
3.23518,-0.0397346,-0.10917
3.2382,0.0,0.0
-0.32011,0.0,0.0
-0.318549,-0.0363124,-0.0628949
-0.314181,-0.0718503,-0.124449
-0.307289,-0.106691,-0.184795
-0.298089,-0.140914,-0.24407
-0.286723,-0.174592,-0.302402
-0.273275,-0.20779,-0.359903
-0.257784,-0.240564,-0.416669
-0.240256,-0.272956,-0.472774
-0.220668,-0.305,-0.528275
-0.198979,-0.336714,-0.583206
-0.175133,-0.368108,-0.637583
-0.149065,-0.399181,-0.691401
-0.120704,-0.429918,-0.744641
-0.0899789,-0.4603,-0.797263
-0.0591744,-0.488222,-0.845625
-0.0255944,-0.515951,-0.893653
0.0108132,-0.543408,-0.941211
0.0500928,-0.570511,-0.988155
0.0922793,-0.597172,-1.03433
0.137398,-0.623301,-1.07959
0.185462,-0.648803,-1.12376
0.236476,-0.673581,-1.16668
0.29043,-0.697535,-1.20817
0.3473,-0.720564,-1.24805
0.40705,-0.742562,-1.28616
0.469627,-0.763424,-1.32229
0.538823,-0.782822,-1.35589
0.611167,-0.800875,-1.38716
0.686607,-0.817471,-1.4159
0.765084,-0.8325,-1.44193
0.846523,-0.845851,-1.46506
0.930837,-0.857416,-1.48509
1.01793,-0.867089,-1.50184
1.10768,-0.874767,-1.51514
1.19998,-0.880351,-1.52481
1.29468,-0.883747,-1.5307
1.39166,-0.884867,-1.53263
1.49076,-0.883627,-1.53049
1.59182,-0.879954,-1.52413
1.6947,-0.873781,-1.51343
1.79922,-0.865049,-1.49831
1.90525,-0.853711,-1.47867
2.0041,-0.840005,-1.45493
2.10186,-0.823274,-1.42595
2.19812,-0.803526,-1.39175
2.29246,-0.780782,-1.35235
2.38445,-0.755079,-1.30784
2.47369,-0.726473,-1.25829
2.55974,-0.695033,-1.20383
2.64221,-0.660849,-1.14462
2.7207,-0.624024,-1.08084
2.79481,-0.584677,-1.01269
2.86074,-0.546004,-0.945707
2.92313,-0.505819,-0.876104
2.98152,-0.464321,-0.804228
3.03641,-0.421253,-0.729632
3.08623,-0.376658,-0.652391
3.13075,-0.330704,-0.572796
3.16322,-0.279007,-0.483254
3.19002,-0.225761,-0.391029
3.21102,-0.171101,-0.296357
3.2261,-0.115166,-0.199473
3.23518,-0.0580882,-0.100612
3.2382,0.0,0.0
-0.32011,0.0,0.0
-0.318549,-0.0466823,-0.0556338
-0.314181,-0.092369,-0.110081
-0.307289,-0.13716,-0.163461
-0.298089,-0.181156,-0.215893
-0.286723,-0.224451,-0.26749
-0.273275,-0.26713,-0.318353
-0.257784,-0.309263,-0.368565
-0.240256,-0.350906,-0.418193
-0.220668,-0.3921,-0.467287
-0.198979,-0.432871,-0.515876
-0.175133,-0.473231,-0.563975
-0.149065,-0.513177,-0.61158
-0.120704,-0.552693,-0.658674
-0.0899789,-0.59175,-0.705221
-0.0591744,-0.627646,-0.747999
-0.0255944,-0.663293,-0.790483
0.0108132,-0.698592,-0.83255
0.0500928,-0.733435,-0.874074
0.0922793,-0.76771,-0.914921
0.137398,-0.8013,-0.954953
0.185462,-0.834085,-0.994024
0.236476,-0.865939,-1.03199
0.29043,-0.896734,-1.06869
0.3473,-0.92634,-1.10397
0.40705,-0.95462,-1.13767
0.469627,-0.981439,-1.16963
0.538823,-1.00638,-1.19935
0.611167,-1.02959,-1.22701
0.686607,-1.05092,-1.25244
0.765084,-1.07024,-1.27546
0.846523,-1.0874,-1.29592
0.930837,-1.10227,-1.31364
1.01793,-1.11471,-1.32846
1.10768,-1.12458,-1.34022
1.19998,-1.13176,-1.34878
1.29468,-1.13612,-1.35398
1.39166,-1.13756,-1.3557
1.49076,-1.13597,-1.3538
1.59182,-1.13125,-1.34817
1.6947,-1.12331,-1.33871
1.79922,-1.11209,-1.32533
1.90525,-1.09751,-1.30796
2.0041,-1.07989,-1.28696
2.10186,-1.05838,-1.26133
2.19812,-1.03299,-1.23107
2.29246,-1.00375,-1.19623
2.38445,-0.970711,-1.15685
2.47369,-0.933935,-1.11302
2.55974,-0.893518,-1.06485
2.64221,-0.849571,-1.01248
2.7207,-0.802229,-0.95606
2.79481,-0.751647,-0.895778
2.86074,-0.701929,-0.836527
2.92313,-0.650268,-0.77496
2.98152,-0.596919,-0.711381
3.03641,-0.541552,-0.645397
3.08623,-0.484222,-0.577074
3.13075,-0.425144,-0.506668
3.16322,-0.358684,-0.427464
3.19002,-0.290232,-0.345886
3.21102,-0.219964,-0.262143
3.2261,-0.148054,-0.176444
3.23518,-0.0746767,-0.0889963
3.2382,0.0,0.0
-0.32011,0.0,0.0
-0.318549,-0.0556338,-0.0466823
-0.314181,-0.110081,-0.0923691
-0.307289,-0.163461,-0.13716
-0.298089,-0.215893,-0.181156
-0.286723,-0.26749,-0.224451
-0.273275,-0.318353,-0.26713
-0.257784,-0.368565,-0.309263
-0.240256,-0.418193,-0.350906
-0.220668,-0.467287,-0.3921
-0.198979,-0.515876,-0.432872
-0.175133,-0.563975,-0.473231
-0.149065,-0.61158,-0.513177
-0.120704,-0.658673,-0.552693
-0.0899789,-0.705221,-0.591751
-0.0591744,-0.747999,-0.627646
-0.0255944,-0.790483,-0.663294
0.0108132,-0.83255,-0.698593
0.0500928,-0.874074,-0.733436
0.0922793,-0.914921,-0.76771
0.137398,-0.954952,-0.8013
0.185462,-0.994023,-0.834085
0.236476,-1.03199,-0.865939
0.29043,-1.06869,-0.896735
0.3473,-1.10397,-0.92634
0.40705,-1.13767,-0.95462
0.469627,-1.16963,-0.98144
0.538823,-1.19935,-1.00638
0.611167,-1.22701,-1.02959
0.686607,-1.25244,-1.05092
0.765084,-1.27546,-1.07024
0.846523,-1.29592,-1.08741
0.930837,-1.31364,-1.10227
1.01793,-1.32846,-1.11471
1.10768,-1.34022,-1.12458
1.19998,-1.34878,-1.13176
1.29468,-1.35398,-1.13612
1.39166,-1.35569,-1.13756
1.49076,-1.3538,-1.13597
1.59182,-1.34817,-1.13125
1.6947,-1.33871,-1.12331
1.79922,-1.32533,-1.11209
1.90525,-1.30796,-1.09751
2.0041,-1.28696,-1.07989
2.10186,-1.26133,-1.05838
2.19812,-1.23107,-1.03299
2.29246,-1.19623,-1.00375
2.38445,-1.15685,-0.970712
2.47369,-1.11302,-0.933936
2.55974,-1.06485,-0.893518
2.64221,-1.01248,-0.849572
2.7207,-0.95606,-0.80223
2.79481,-0.895778,-0.751647
2.86074,-0.836527,-0.70193
2.92313,-0.774959,-0.650268
2.98152,-0.711381,-0.59692
3.03641,-0.645397,-0.541552
3.08623,-0.577074,-0.484223
3.13075,-0.506667,-0.425145
3.16322,-0.427464,-0.358685
3.19002,-0.345885,-0.290232
3.21102,-0.262143,-0.219964
3.2261,-0.176444,-0.148054
3.23518,-0.0889963,-0.0746768
3.2382,0.0,0.0
-0.32011,0.0,0.0
-0.318549,-0.0628949,-0.0363124
-0.314181,-0.124448,-0.0718504
-0.307289,-0.184795,-0.106692
-0.298089,-0.24407,-0.140914
-0.286723,-0.302402,-0.174592
-0.273275,-0.359903,-0.20779
-0.257784,-0.416668,-0.240564
-0.240256,-0.472774,-0.272956
-0.220668,-0.528275,-0.305
-0.198979,-0.583206,-0.336715
-0.175133,-0.637583,-0.368109
-0.149065,-0.691401,-0.399181
-0.120704,-0.744641,-0.429919
-0.0899789,-0.797263,-0.4603
-0.0591744,-0.845625,-0.488222
-0.0255944,-0.893653,-0.515951
0.0108132,-0.941211,-0.543409
0.0500928,-0.988154,-0.570512
0.0922793,-1.03433,-0.597173
0.137398,-1.07959,-0.623301
0.185462,-1.12376,-0.648803
0.236476,-1.16668,-0.673581
0.29043,-1.20817,-0.697536
0.3473,-1.24805,-0.720565
0.40705,-1.28616,-0.742563
0.469627,-1.32229,-0.763425
0.538823,-1.35589,-0.782823
0.611167,-1.38716,-0.800876
0.686607,-1.4159,-0.817472
0.765084,-1.44193,-0.832501
0.846523,-1.46506,-0.845852
0.930837,-1.48509,-0.857417
1.01793,-1.50184,-0.86709
1.10768,-1.51514,-0.874768
1.19998,-1.52481,-0.880352
1.29468,-1.5307,-0.883748
1.39166,-1.53263,-0.884867
1.49076,-1.53049,-0.883628
1.59182,-1.52413,-0.879955
1.6947,-1.51343,-0.873782
1.79922,-1.49831,-0.86505
1.90525,-1.47867,-0.853712
2.0041,-1.45493,-0.840005
2.10186,-1.42595,-0.823275
2.19812,-1.39175,-0.803527
2.29246,-1.35235,-0.780782
2.38445,-1.30784,-0.75508
2.47369,-1.25829,-0.726473
2.55974,-1.20383,-0.695034
2.64221,-1.14462,-0.66085
2.7207,-1.08084,-0.624024
2.79481,-1.01269,-0.584678
2.86074,-0.945707,-0.546005
2.92313,-0.876104,-0.505819
2.98152,-0.804227,-0.464321
3.03641,-0.729631,-0.421253
3.08623,-0.652391,-0.376658
3.13075,-0.572795,-0.330704
3.16322,-0.483254,-0.279007
3.19002,-0.391029,-0.225761
3.21102,-0.296356,-0.171102
3.2261,-0.199473,-0.115166
3.23518,-0.100612,-0.0580882
3.2382,0.0,0.0
-0.32011,0.0,0.0
-0.318549,-0.0682449,-0.0248391
-0.314181,-0.135035,-0.0491486
-0.307289,-0.200514,-0.0729813
-0.298089,-0.264832,-0.096391
-0.286723,-0.328125,-0.119428
-0.273275,-0.390518,-0.142137
-0.257784,-0.452112,-0.164555
-0.240256,-0.51299,-0.186713
-0.220668,-0.573212,-0.208632
-0.198979,-0.632816,-0.230326
-0.175133,-0.691818,-0.251801
-0.149065,-0.750214,-0.273056
-0.120704,-0.807983,-0.294082
-0.0899789,-0.865081,-0.314864
-0.0591743,-0.917557,-0.333964
-0.0255944,-0.96967,-0.352931
0.0108132,-1.02127,-0.371714
0.0500928,-1.07221,-0.390253
0.0922793,-1.12232,-0.40849
0.137398,-1.17142,-0.426363
0.185462,-1.21935,-0.443808
0.236476,-1.26592,-0.460757
0.29043,-1.31094,-0.477143
0.3473,-1.35422,-0.492895
0.40705,-1.39556,-0.507943
0.469627,-1.43477,-0.522213
0.538823,-1.47122,-0.535482
0.611167,-1.50515,-0.547831
0.686607,-1.53634,-0.559184
0.765084,-1.56459,-0.569464
0.846523,-1.58968,-0.578597
0.930837,-1.61142,-0.586508
1.01793,-1.62959,-0.593125
1.10768,-1.64402,-0.598377
1.19998,-1.65452,-0.602196
1.29468,-1.6609,-0.604519
1.39166,-1.66301,-0.605285
1.49076,-1.66068,-0.604437
1.59182,-1.65377,-0.601925
1.6947,-1.64217,-0.597702
1.79922,-1.62576,-0.591729
1.90525,-1.60445,-0.583974
2.0041,-1.57869,-0.574598
2.10186,-1.54725,-0.563153
2.19812,-1.51014,-0.549645
2.29246,-1.46739,-0.534087
2.38445,-1.41908,-0.516505
2.47369,-1.36532,-0.496937
2.55974,-1.30624,-0.475431
2.64221,-1.24199,-0.452048
2.7207,-1.17278,-0.426858
2.79481,-1.09883,-0.399943
2.86074,-1.02615,-0.373489
2.92313,-0.950628,-0.346001
2.98152,-0.872638,-0.317615
3.03641,-0.791696,-0.288154
3.08623,-0.707886,-0.25765
3.13075,-0.62152,-0.226215
3.16322,-0.524362,-0.190852
3.19002,-0.424291,-0.15443
3.21102,-0.321566,-0.11704
3.2261,-0.216441,-0.078778
3.23518,-0.10917,-0.0397347
3.2382,0.0,0.0
-0.32011,0.0,0.0
-0.318549,-0.0715214,-0.0126112
-0.314181,-0.141518,-0.0249535
-0.307289,-0.210141,-0.0370537
-0.298089,-0.277546,-0.0489391
-0.286723,-0.343879,-0.0606353
-0.273275,-0.409267,-0.072165
-0.257784,-0.473818,-0.0835471
-0.240256,-0.537619,-0.094797
-0.220668,-0.600733,-0.105926
-0.198979,-0.663198,-0.11694
-0.175133,-0.725032,-0.127843
-0.149065,-0.786232,-0.138634
-0.120704,-0.846774,-0.14931
-0.0899789,-0.906614,-0.159861
-0.0591744,-0.961609,-0.169558
-0.0255944,-1.01622,-0.179188
0.0108132,-1.07031,-0.188724
0.0500928,-1.12369,-0.198137
0.0922793,-1.1762,-0.207396
0.137398,-1.22766,-0.216471
0.185462,-1.27789,-0.225328
0.236476,-1.3267,-0.233933
0.29043,-1.37388,-0.242252
0.3473,-1.41923,-0.25025
0.40705,-1.46256,-0.25789
0.469627,-1.50365,-0.265135
0.538823,-1.54186,-0.271872
0.611167,-1.57742,-0.278142
0.686607,-1.6101,-0.283906
0.765084,-1.63971,-0.289125
0.846523,-1.666,-0.293762
0.930837,-1.68878,-0.297779
1.01793,-1.70783,-0.301138
1.10768,-1.72296,-0.303804
1.19998,-1.73395,-0.305744
1.29468,-1.74064,-0.306923
1.39166,-1.74285,-0.307312
1.49076,-1.74041,-0.306882
1.59182,-1.73317,-0.305606
1.6947,-1.72101,-0.303462
1.79922,-1.70382,-0.30043
1.90525,-1.68148,-0.296492
2.0041,-1.65449,-0.291732
2.10186,-1.62153,-0.285921
2.19812,-1.58264,-0.279063
2.29246,-1.53784,-0.271164
2.38445,-1.48722,-0.262237
2.47369,-1.43087,-0.252302
2.55974,-1.36895,-0.241383
2.64221,-1.30162,-0.229511
2.7207,-1.22909,-0.216722
2.79481,-1.15159,-0.203057
2.86074,-1.07542,-0.189626
2.92313,-0.996269,-0.17567
2.98152,-0.914534,-0.161257
3.03641,-0.829706,-0.1463
3.08623,-0.741872,-0.130812
3.13075,-0.651359,-0.114853
3.16322,-0.549537,-0.0968984
3.19002,-0.444662,-0.0784061
3.21102,-0.337004,-0.0594231
3.2261,-0.226832,-0.0399967
3.23518,-0.114411,-0.0201739
3.2382,0.0,0.0
-0.32011,0.0,0.0
-0.318549,-0.0726248,-3.86823e-8
-0.314181,-0.143701,-7.65396e-8
-0.307289,-0.213383,-1.13655e-7
-0.298089,-0.281828,-1.50111e-7
-0.286723,-0.349184,-1.85986e-7
-0.273275,-0.41558,-2.21351e-7
-0.257784,-0.481127,-2.56264e-7
-0.240256,-0.545913,-2.90771e-7
-0.220668,-0.61,-3.24906e-7
-0.198979,-0.673429,-3.5869e-7
-0.175133,-0.736217,-3.92133e-7
-0.149065,-0.798361,-4.25233e-7
-0.120704,-0.859837,-4.57977e-7
-0.0899789,-0.9206,-4.90341e-7
-0.0591744,-0.976444,-5.20085e-7
-0.0255944,-1.0319,-5.49624e-7
0.0108132,-1.08682,-5.78874e-7
0.0500928,-1.14102,-6.07745e-7
0.0922793,-1.19434,-6.36147e-7
0.137398,-1.2466,-6.6398e-7
0.185462,-1.29761,-6.91147e-7
0.236476,-1.34716,-7.17542e-7
0.29043,-1.39507,-7.4306e-7
0.3473,-1.44113,-7.67592e-7
0.40705,-1.48513,-7.91025e-7
0.469627,-1.52685,-8.13249e-7
0.538823,-1.56564,-8.33913e-7
0.611167,-1.60175,-8.53144e-7
0.686607,-1.63494,-8.70823e-7
0.765084,-1.665,-8.86833e-7
0.846523,-1.6917,-9.01055e-7
0.930837,-1.71483,-9.13375e-7
1.01793,-1.73418,-9.2368e-7
1.10768,-1.74953,-9.31859e-7
1.19998,-1.7607,-9.37807e-7
1.29468,-1.7675,-9.41425e-7
1.39166,-1.76973,-9.42617e-7
1.49076,-1.76726,-9.41297e-7
1.59182,-1.75991,-9.37384e-7
1.6947,-1.74756,-9.30808e-7
1.79922,-1.7301,-9.21507e-7
1.90525,-1.70742,-9.09429e-7
2.0041,-1.68001,-8.94827e-7
2.10186,-1.64655,-8.77005e-7
2.19812,-1.60705,-8.55968e-7
2.29246,-1.56156,-8.31739e-7
2.38445,-1.51016,-8.04359e-7
2.47369,-1.45295,-7.73886e-7
2.55974,-1.39007,-7.40395e-7
2.64221,-1.3217,-7.03979e-7
2.7207,-1.24805,-6.6475e-7
2.79481,-1.16936,-6.22836e-7
2.86074,-1.09201,-5.81639e-7
2.92313,-1.01164,-5.38831e-7
2.98152,-0.928642,-4.94625e-7
3.03641,-0.842506,-4.48746e-7
3.08623,-0.753317,-4.01241e-7
3.13075,-0.661407,-3.52287e-7
3.16322,-0.558014,-2.97216e-7
3.19002,-0.451521,-2.40495e-7
3.21102,-0.342203,-1.82268e-7
3.2261,-0.230331,-1.22682e-7
3.23518,-0.116176,-6.18793e-8
3.2382,0.0,0.0
-0.32011,0.0,0.0
-0.318549,-0.0715214,0.0126111
-0.314181,-0.141518,0.0249533
-0.307289,-0.210141,0.0370535
-0.298089,-0.277547,0.0489388
-0.286723,-0.343879,0.0606349
-0.273275,-0.409267,0.0721645
-0.257784,-0.473818,0.0835466
-0.240256,-0.537619,0.0947964
-0.220668,-0.600733,0.105925
-0.198979,-0.663198,0.116939
-0.175133,-0.725032,0.127842
-0.149065,-0.786233,0.138634
-0.120704,-0.846774,0.149309
-0.0899789,-0.906614,0.15986
-0.0591744,-0.961609,0.169557
-0.0255944,-1.01622,0.179187
0.0108132,-1.07031,0.188723
0.0500928,-1.12369,0.198136
0.0922793,-1.1762,0.207395
0.137398,-1.22766,0.216469
0.185462,-1.27789,0.225326
0.236476,-1.3267,0.233932
0.29043,-1.37388,0.242251
0.3473,-1.41924,0.250249
0.40705,-1.46256,0.257888
0.469627,-1.50365,0.265134
0.538823,-1.54186,0.271871
0.611167,-1.57742,0.27814
0.686607,-1.6101,0.283904
0.765084,-1.63971,0.289123
0.846523,-1.666,0.29376
0.930837,-1.68878,0.297777
1.01793,-1.70783,0.301136
1.10768,-1.72296,0.303803
1.19998,-1.73395,0.305742
1.29468,-1.74064,0.306921
1.39166,-1.74285,0.30731
1.49076,-1.74041,0.30688
1.59182,-1.73317,0.305604
1.6947,-1.72101,0.30346
1.79922,-1.70382,0.300428
1.90525,-1.68148,0.29649
2.0041,-1.65449,0.29173
2.10186,-1.62153,0.285919
2.19812,-1.58264,0.279061
2.29246,-1.53784,0.271162
2.38445,-1.48722,0.262235
2.47369,-1.43087,0.252301
2.55974,-1.36895,0.241382
2.64221,-1.30162,0.22951
2.7207,-1.22909,0.216721
2.79481,-1.15159,0.203056
2.86074,-1.07542,0.189625
2.92313,-0.996269,0.175669
2.98152,-0.914534,0.161257
3.03641,-0.829706,0.146299
3.08623,-0.741872,0.130812
3.13075,-0.651359,0.114852
3.16322,-0.549537,0.0968979
3.19002,-0.444662,0.0784056
3.21102,-0.337004,0.0594228
3.2261,-0.226832,0.0399965
3.23518,-0.114411,0.0201738
3.2382,0.0,0.0
-0.32011,0.0,0.0
-0.318549,-0.0682449,0.0248391
-0.314181,-0.135035,0.0491485
-0.307289,-0.200514,0.0729812
-0.298089,-0.264832,0.0963907
-0.286723,-0.328125,0.119428
-0.273275,-0.390518,0.142137
-0.257784,-0.452112,0.164555
-0.240256,-0.51299,0.186713
-0.220668,-0.573212,0.208632
-0.198979,-0.632816,0.230326
-0.175133,-0.691818,0.251801
-0.149065,-0.750214,0.273055
-0.120704,-0.807983,0.294081
-0.0899789,-0.865081,0.314863
-0.0591744,-0.917557,0.333963
-0.0255944,-0.969671,0.352931
0.0108132,-1.02127,0.371713
0.0500928,-1.07221,0.390252
0.0922793,-1.12232,0.408489
0.137398,-1.17142,0.426362
0.185462,-1.21935,0.443807
0.236476,-1.26592,0.460756
0.29043,-1.31094,0.477142
0.3473,-1.35422,0.492894
0.40705,-1.39556,0.507942
0.469627,-1.43477,0.522212
0.538823,-1.47123,0.535481
0.611167,-1.50515,0.54783
0.686607,-1.53634,0.559183
0.765084,-1.56459,0.569463
0.846523,-1.58968,0.578595
0.930837,-1.61142,0.586506
1.01793,-1.6296,0.593123
1.10768,-1.64403,0.598375
1.19998,-1.65452,0.602195
1.29468,-1.6609,0.604518
1.39166,-1.66301,0.605284
1.49076,-1.66068,0.604436
1.59182,-1.65377,0.601923
1.6947,-1.64217,0.597701
1.79922,-1.62576,0.591728
1.90525,-1.60445,0.583972
2.0041,-1.57869,0.574596
2.10186,-1.54725,0.563152
2.19812,-1.51014,0.549644
2.29246,-1.46739,0.534086
2.38445,-1.41909,0.516504
2.47369,-1.36532,0.496936
2.55974,-1.30624,0.47543
2.64221,-1.24199,0.452047
2.7207,-1.17278,0.426857
2.79481,-1.09883,0.399942
2.86074,-1.02615,0.373488
2.92313,-0.950629,0.346
2.98152,-0.872638,0.317614
3.03641,-0.791697,0.288153
3.08623,-0.707886,0.257649
3.13075,-0.62152,0.226214
3.16322,-0.524362,0.190852
3.19002,-0.424291,0.154429
3.21102,-0.321566,0.11704
3.2261,-0.216441,0.0787778
3.23518,-0.10917,0.0397346
3.2382,0.0,0.0
-0.32011,0.0,0.0
-0.318549,-0.0628949,0.0363123
-0.314181,-0.124449,0.0718503
-0.307289,-0.184795,0.106691
-0.298089,-0.24407,0.140914
-0.286723,-0.302402,0.174592
-0.273275,-0.359903,0.20779
-0.257784,-0.416669,0.240563
-0.240256,-0.472774,0.272956
-0.220668,-0.528275,0.305
-0.198979,-0.583207,0.336714
-0.175133,-0.637583,0.368108
-0.149065,-0.691401,0.39918
-0.120704,-0.744641,0.429918
-0.0899789,-0.797263,0.4603
-0.0591744,-0.845625,0.488221
-0.0255944,-0.893654,0.51595
0.0108132,-0.941211,0.543408
0.0500928,-0.988155,0.570511
0.0922793,-1.03433,0.597172
0.137398,-1.07959,0.6233
0.185462,-1.12376,0.648802
0.236476,-1.16668,0.67358
0.29043,-1.20817,0.697535
0.3473,-1.24805,0.720564
0.40705,-1.28616,0.742562
0.469627,-1.32229,0.763424
0.538823,-1.35589,0.782822
0.611167,-1.38716,0.800875
0.686607,-1.4159,0.817471
0.765084,-1.44193,0.832499
0.846523,-1.46506,0.84585
0.930837,-1.48509,0.857416
1.01793,-1.50184,0.867089
1.10768,-1.51514,0.874767
1.19998,-1.52481,0.880351
1.29468,-1.5307,0.883747
1.39166,-1.53263,0.884866
1.49076,-1.53049,0.883627
1.59182,-1.52413,0.879954
1.6947,-1.51343,0.873781
1.79922,-1.49831,0.865049
1.90525,-1.47867,0.853711
2.0041,-1.45493,0.840004
2.10186,-1.42595,0.823274
2.19812,-1.39175,0.803526
2.29246,-1.35235,0.780781
2.38445,-1.30784,0.755079
2.47369,-1.25829,0.726472
2.55974,-1.20383,0.695033
2.64221,-1.14462,0.660849
2.7207,-1.08084,0.624023
2.79481,-1.01269,0.584677
2.86074,-0.945708,0.546004
2.92313,-0.876104,0.505818
2.98152,-0.804228,0.464321
3.03641,-0.729632,0.421253
3.08623,-0.652391,0.376658
3.13075,-0.572796,0.330703
3.16322,-0.483255,0.279007
3.19002,-0.391029,0.225761
3.21102,-0.296357,0.171101
3.2261,-0.199473,0.115166
3.23518,-0.100612,0.0580881
3.2382,0.0,0.0
-0.32011,0.0,0.0
-0.318549,-0.0556338,0.0466823
